Order_ID,Customer_ID,Customer_Name,Store,City,State,Product,Category,Quantity,Unit_Price,Total_Sales,Payment_Method,Order_Status,Device_Type,Order_Date,Delivery_Date
500629,385,Customer_535,Store_A,Pune,West Bengal,Speaker,Accessories,6,2100,12600.0,upi,RETURNED,mobile,2023-11-21,2023-11-26
500630,515,Customer_369,Store_B,Pune ,Telangana,Smartwatch,Wearables,3,1533,4599.0,Debit Card,Cancelled,Tablet,2024-04-19,2024-04-26
500631,326,Customer_8,Store_C,Chennai ,Delhi,Headphones,Accessories,6,2000,12000.0,upi,Cancelled,Tablet,2024-05-19,2024-05-26
500632,21,Customer_562,Store_B,Hyderabad ,Gujarat,Keyboard,Accessories,6,1709,10254.0,credit card,Returned,Mobile,2023-05-30,
500633,565,Customer_84,Store_B,Delhi,Telangana,Keyboard,Accessories,6,695,,upi,Delivered,Tablet,2023-07-04,2023-07-06
500634,310,Customer_101,Store_A,Chennai,Maharashtra,Headphones,Accessories,1,703,703.0,credit card,Delivered,Mobile,2023-05-24,
500635,217,Customer_118,Store_B,Mumbai,Telangana,Phone,Electronics,5,566,2830.0,COD,delivered,Tablet,2024-06-03,2024-06-07
500636,464,Customer_10,Store_B,Pune,Maharashtra,Headphones,Accessories,5,148,740.0,credit card,delivered,mobile,2023-07-22,2023-07-30
500637,404,Customer_31,Store_B,Chennai,Delhi,Smartwatch,Wearables,1,820,820.0,credit card,delivered,Desktop,2024-07-14,2024-07-18
500638,397,Customer_464,Store_B,Kolkata,Maharashtra,Speaker,Accessories,2,401,802.0,upi,Delivered,Mobile,2024-06-12,2024-06-14
500639,612,Customer_138,Store_B,Mumbai ,Karnataka,Mouse,Accessories,2,1707,3414.0,UPI,RETURNED,Tablet,2023-11-08,2023-11-17
500640,641,Customer_325,Store_E,Bangalore,Karnataka,Smartwatch,Wearables,3,1691,,upi,Delivered,Mobile,2023-04-02,2023-04-03
500641,429,Customer_147,Store_C,Mumbai,Gujarat,Speaker,Accessories,3,2208,6624.0,credit card,Delivered,Mobile,2023-08-02,2023-08-05
500642,307,Customer_589,Store_E,Pune,Telangana,Camera,Electronics,1,143,143.0,COD,Delivered,Desktop,2023-04-29,2023-05-02
500643,50,Customer_618,Store_B,Bangalore ,Telangana,Keyboard,Accessories,4,217,868.0,upi,delivered,Mobile,2023-04-05,2023-04-11
500644,619,Customer_480,Store_C,Ahmedabad,Gujarat,Keyboard,Accessories,5,2161,10805.0,Credit Card,RETURNED,mobile,2024-01-02,2024-01-07
500645,287,Customer_407,Store_A,Ahmedabad ,Delhi,Phone,Electronics,4,587,2348.0,Debit Card,RETURNED,Desktop,2023-04-19,2023-04-28
500646,94,Customer_102,Store_C,Bangalore,West Bengal,Laptop,Electronics,5,838,,upi,Delivered,Mobile,2023-06-29,2023-07-01
500647,406,Customer_621,Store_E,Ahmedabad ,Maharashtra,Keyboard,Accessories,6,1389,,Debit Card,Cancelled,Desktop,2023-11-24,2023-11-26
500648,77,Customer_584,Store_C,Mumbai,West Bengal,Tablet,Electronics,6,1853,11118.0,UPI,RETURNED,mobile,2024-03-04,2024-03-14
500649,211,Customer_44,Store_D,Pune,Maharashtra,Mouse,Accessories,6,1886,11316.0,upi,RETURNED,Tablet,2024-05-19,2024-05-29
500650,498,Customer_343,Store_D,Pune,Delhi,Camera,Electronics,5,649,3245.0,Debit Card,RETURNED,mobile,2024-06-22,2024-06-28
500651,622,Customer_264,Store_B,Delhi,Maharashtra,Laptop,Electronics,1,789,789.0,upi,Delivered,Mobile,2024-01-25,2024-02-01
500652,344,Customer_198,Store_C,Mumbai,Maharashtra,Smartwatch,Wearables,4,1413,5652.0,Cash,Cancelled,mobile,2023-01-12,2023-01-19
500653,613,Customer_416,Store_E,Kolkata ,Maharashtra,Phone,Electronics,4,970,3880.0,COD,RETURNED,Desktop,2023-01-14,2023-01-16
500654,142,Customer_273,Store_C,Pune,Maharashtra,Mouse,Accessories,1,1835,1835.0,Credit Card,Returned,Mobile,2023-07-17,2023-07-23
500655,253,Customer_52,Store_D,Ahmedabad,Karnataka,Monitor,Electronics,6,1387,8322.0,Cash,Returned,mobile,2023-04-15,2023-04-25
500656,484,Customer_26,Store_B,Kolkata,Tamil Nadu,Mouse,Accessories,5,584,2920.0,Debit Card,Cancelled,mobile,2023-04-07,2023-04-09
500657,5,Customer_52,Store_D,Bangalore ,Maharashtra,Mouse,Accessories,5,861,4305.0,Cash,Delivered,Mobile,2024-06-26,
500658,282,Customer_350,Store_A,Hyderabad,Delhi,Monitor,Electronics,2,2424,4848.0,credit card,Delivered,Tablet,2024-09-01,2024-09-07
500659,10,Customer_573,Store_A,Chennai,Maharashtra,Keyboard,Accessories,2,372,744.0,UPI,RETURNED,mobile,2024-08-02,2024-08-10
500660,306,Customer_685,Store_B,Delhi ,Tamil Nadu,Monitor,Electronics,4,1819,7276.0,upi,Returned,Tablet,2023-08-24,2023-08-25
500661,281,Customer_667,Store_D,Mumbai,Tamil Nadu,Smartwatch,Wearables,1,1364,1364.0,Credit Card,Delivered,Mobile,2023-05-24,2023-05-27
500662,278,Customer_536,Store_B,Delhi,West Bengal,Camera,Electronics,4,120,480.0,Credit Card,delivered,Mobile,2023-05-25,2023-05-26
500663,237,Customer_657,Store_B,Ahmedabad ,Karnataka,Smartwatch,Wearables,5,334,1670.0,UPI,Cancelled,mobile,2024-02-14,2024-02-23
500664,582,Customer_34,Store_C,Pune,Telangana,Camera,Electronics,1,2195,2195.0,UPI,Returned,mobile,2023-08-16,2023-08-17
500665,236,Customer_516,Store_A,Mumbai,Telangana,Camera,Electronics,3,1221,3663.0,UPI,delivered,Mobile,2024-02-08,2024-02-16
500666,346,Customer_666,Store_B,Mumbai,Maharashtra,Monitor,Electronics,2,2454,4908.0,UPI,RETURNED,Tablet,2024-04-15,2024-04-17
500667,496,Customer_551,Store_C,Ahmedabad,Telangana,Tablet,Electronics,5,627,3135.0,Debit Card,delivered,Mobile,2023-10-11,2023-10-13
500668,114,Customer_236,Store_D,Delhi,Telangana,Smartwatch,Wearables,2,1877,3754.0,UPI,Cancelled,mobile,2024-08-24,2024-09-01
500669,604,Customer_162,Store_D,Mumbai,Gujarat,Mouse,Accessories,3,1994,,Debit Card,RETURNED,mobile,2023-10-28,
500670,318,Customer_496,Store_B,Mumbai,Maharashtra,Monitor,Electronics,5,2213,11065.0,Cash,Delivered,mobile,2023-03-15,2023-03-16
500671,156,Customer_43,Store_A,Chennai ,Tamil Nadu,Headphones,Accessories,4,670,2680.0,upi,Cancelled,Tablet,2023-01-22,2023-01-25
500672,403,Customer_374,Store_B,Delhi,Gujarat,Laptop,Electronics,3,433,1299.0,COD,delivered,mobile,2024-09-27,2024-10-07
500673,433,Customer_369,Store_C,Mumbai,Gujarat,Monitor,Electronics,6,666,3996.0,Debit Card,Delivered,Tablet,2024-04-25,2024-04-27
500674,297,Customer_17,Store_C,Hyderabad,Maharashtra,Speaker,Accessories,3,1505,4515.0,Cash,Delivered,Desktop,2023-01-01,2023-01-02
500675,487,Customer_584,Store_D,Kolkata,Delhi,Mouse,Accessories,6,2006,12036.0,Cash,delivered,Mobile,2024-07-29,2024-08-05
500676,559,Customer_291,Store_E,Bangalore,Delhi,Phone,Electronics,4,1488,,UPI,delivered,Mobile,2024-03-19,2024-03-29
500677,223,Customer_622,Store_D,Kolkata,Maharashtra,Smartwatch,Wearables,4,533,2132.0,upi,delivered,mobile,2023-07-19,2023-07-22
500678,612,Customer_577,Store_C,Chennai,Delhi,Camera,Electronics,4,1023,4092.0,UPI,delivered,Mobile,2023-07-01,2023-07-02
500679,229,Customer_680,Store_D,Kolkata,Gujarat,Monitor,Electronics,2,69,138.0,Cash,Returned,Tablet,2023-11-14,2023-11-23
500680,63,Customer_188,Store_A,Chennai,Maharashtra,Camera,Electronics,3,1551,4653.0,upi,delivered,mobile,2023-12-17,2023-12-21
500681,673,Customer_190,Store_A,Pune,Tamil Nadu,Keyboard,Accessories,3,559,1677.0,Debit Card,Delivered,Mobile,2024-06-26,2024-07-04
500682,195,Customer_660,Store_D,Delhi ,Karnataka,Tablet,Electronics,6,1125,6750.0,COD,RETURNED,mobile,2024-09-08,2024-09-14
500683,418,Customer_361,Store_B,Ahmedabad,Telangana,Speaker,Accessories,6,1785,10710.0,upi,RETURNED,Desktop,2023-01-09,2023-01-16
500684,110,Customer_39,Store_A,Chennai,Maharashtra,Camera,Electronics,5,589,2945.0,Cash,Cancelled,Mobile,2024-05-06,2024-05-11
500685,45,Customer_435,Store_E,Kolkata,Maharashtra,Tablet,Electronics,1,1346,1346.0,upi,Delivered,Tablet,2023-12-29,2024-01-07
500686,58,Customer_90,Store_C,Hyderabad,West Bengal,Tablet,Electronics,1,1173,1173.0,COD,Cancelled,mobile,2023-06-09,2023-06-12
500687,444,Customer_412,Store_B,Bangalore,Delhi,Camera,Electronics,3,1712,5136.0,credit card,delivered,Desktop,2024-07-30,2024-08-05
500688,659,Customer_193,Store_B,Delhi,Tamil Nadu,Monitor,Electronics,1,2418,2418.0,UPI,Cancelled,mobile,2024-09-02,2024-09-04
500689,404,Customer_541,Store_B,Chennai,Telangana,Smartwatch,Wearables,6,874,5244.0,Debit Card,RETURNED,mobile,2024-04-16,2024-04-24
500690,256,Customer_506,Store_C,Bangalore,Karnataka,Smartwatch,Wearables,6,1126,6756.0,Credit Card,RETURNED,Mobile,2024-05-22,2024-06-01
500691,601,Customer_91,Store_D,Bangalore,Tamil Nadu,Smartwatch,Wearables,4,1735,6940.0,Cash,RETURNED,Mobile,2023-04-15,2023-04-21
500692,163,Customer_93,Store_A,Bangalore,Telangana,Speaker,Accessories,6,2440,14640.0,Credit Card,Cancelled,Desktop,2023-01-17,2023-01-21
500693,324,Customer_467,Store_C,Kolkata,Tamil Nadu,Camera,Electronics,2,165,330.0,UPI,Delivered,Mobile,2023-04-13,2023-04-16
500694,527,Customer_332,Store_E,Bangalore,Karnataka,Laptop,Electronics,2,1691,3382.0,Debit Card,delivered,Desktop,2023-06-20,2023-06-23
500695,502,Customer_136,Store_D,Hyderabad,Telangana,Mouse,Accessories,6,2317,,UPI,Returned,Desktop,2023-04-29,2023-05-06
500696,445,Customer_531,Store_A,Pune,Maharashtra,Headphones,Accessories,3,908,2724.0,Cash,RETURNED,Tablet,2023-12-27,2023-12-31
500697,291,Customer_373,Store_D,Bangalore,Tamil Nadu,Mouse,Accessories,1,1262,1262.0,Credit Card,delivered,Mobile,2023-03-18,2023-03-21
500698,408,Customer_70,Store_C,Bangalore,Gujarat,Smartwatch,Wearables,6,145,870.0,Cash,Returned,mobile,2024-02-11,2024-02-15
500699,333,Customer_48,Store_A,Chennai,Maharashtra,Laptop,Electronics,2,1797,3594.0,credit card,Cancelled,Desktop,2024-09-13,2024-09-19
500700,635,Customer_286,Store_D,Kolkata,West Bengal,Speaker,Accessories,6,436,2616.0,Credit Card,Cancelled,mobile,2023-11-19,2023-11-21
500701,33,Customer_667,Store_D,Bangalore ,Maharashtra,Mouse,Accessories,3,879,2637.0,Debit Card,delivered,Mobile,2024-07-11,2024-07-12
500702,623,Customer_81,Store_E,Hyderabad,Maharashtra,Camera,Electronics,6,366,2196.0,Debit Card,delivered,Mobile,2024-04-02,2024-04-04
500703,668,Customer_86,Store_E,Pune,Maharashtra,Headphones,Accessories,2,1226,2452.0,UPI,Delivered,Desktop,2024-04-29,2024-05-08
500704,219,Customer_447,Store_A,Mumbai,Delhi,Smartwatch,Wearables,2,2300,4600.0,Debit Card,RETURNED,mobile,2024-04-30,2024-05-06
500705,343,Customer_399,Store_A,Kolkata,Gujarat,Mouse,Accessories,2,2003,4006.0,Credit Card,Delivered,mobile,2024-02-10,2024-02-20
500706,407,Customer_330,Store_B,Pune ,Tamil Nadu,Monitor,Electronics,4,1899,7596.0,UPI,Cancelled,Desktop,2024-05-19,
500707,56,Customer_625,Store_A,Chennai,Tamil Nadu,Tablet,Electronics,6,2374,14244.0,Credit Card,Delivered,Tablet,2023-02-14,2023-02-22
500708,473,Customer_263,Store_B,Mumbai,Telangana,Phone,Electronics,3,1761,5283.0,UPI,RETURNED,mobile,2023-12-13,2023-12-15
500709,476,Customer_426,Store_B,Mumbai,Telangana,Phone,Electronics,5,442,2210.0,Debit Card,Returned,Tablet,2024-09-04,2024-09-11
500710,338,Customer_602,Store_C,Ahmedabad ,Maharashtra,Tablet,Electronics,6,2435,14610.0,Debit Card,delivered,Desktop,2023-03-30,2023-04-05
500711,636,Customer_498,Store_D,Bangalore,Telangana,Headphones,Accessories,2,1241,2482.0,upi,Returned,Tablet,2023-01-14,
500712,84,Customer_580,Store_B,Ahmedabad,West Bengal,Headphones,Accessories,1,2491,2491.0,upi,delivered,Tablet,2023-06-01,2023-06-09
500713,687,Customer_112,Store_E,Hyderabad,Gujarat,Tablet,Electronics,5,2253,11265.0,COD,delivered,mobile,2023-11-13,
500714,199,Customer_148,Store_A,Ahmedabad ,Telangana,Smartwatch,Wearables,1,2406,2406.0,Debit Card,delivered,Desktop,2023-03-31,2023-04-06
500715,263,Customer_479,Store_D,Mumbai,Maharashtra,Mouse,Accessories,1,666,666.0,UPI,Cancelled,mobile,2023-01-12,2023-01-16
500716,182,Customer_358,Store_E,Hyderabad,Gujarat,Speaker,Accessories,6,1021,6126.0,Cash,RETURNED,Mobile,2024-03-15,2024-03-24
500717,98,Customer_568,Store_E,Delhi,Delhi,Tablet,Electronics,1,798,798.0,credit card,Cancelled,Mobile,2023-06-09,
500718,332,Customer_579,Store_E,Delhi,Maharashtra,Tablet,Electronics,2,353,706.0,Cash,Cancelled,mobile,2024-09-05,2024-09-11
500719,192,Customer_431,Store_C,Ahmedabad,Gujarat,Speaker,Accessories,4,498,1992.0,Cash,Delivered,Tablet,2023-12-04,2023-12-06
500720,25,Customer_415,Store_D,Chennai,Telangana,Headphones,Accessories,3,1844,5532.0,UPI,delivered,mobile,2024-05-15,2024-05-16
500721,477,Customer_297,Store_D,Mumbai,Karnataka,Laptop,Electronics,1,679,679.0,Credit Card,delivered,Mobile,2023-06-03,2023-06-08
500722,353,Customer_104,Store_A,Bangalore,Tamil Nadu,Keyboard,Accessories,1,1202,1202.0,COD,Cancelled,Mobile,2023-01-04,2023-01-12
500723,290,Customer_445,Store_D,Bangalore ,Maharashtra,Smartwatch,Wearables,4,457,1828.0,credit card,Delivered,Desktop,2024-05-06,2024-05-10
500724,695,Customer_566,Store_D,Ahmedabad,Delhi,Camera,Electronics,6,1383,8298.0,COD,delivered,Tablet,2023-09-26,
500725,674,Customer_182,Store_D,Kolkata,Maharashtra,Headphones,Accessories,4,2112,8448.0,COD,Returned,mobile,2024-01-10,2024-01-16
500726,581,Customer_405,Store_E,Mumbai ,Telangana,Tablet,Electronics,2,2306,4612.0,UPI,delivered,Desktop,2023-03-31,2023-04-04
500727,50,Customer_394,Store_C,Hyderabad,Gujarat,Speaker,Accessories,6,1362,8172.0,COD,RETURNED,Tablet,2024-01-13,2024-01-15
500728,137,Customer_22,Store_D,Ahmedabad,Gujarat,Laptop,Electronics,3,894,2682.0,COD,RETURNED,Tablet,2023-12-21,2023-12-29
500729,456,Customer_489,Store_D,Kolkata,Karnataka,Monitor,Electronics,5,1704,8520.0,credit card,Delivered,mobile,2024-02-25,
500730,662,Customer_306,Store_B,Ahmedabad ,Tamil Nadu,Laptop,Electronics,4,1367,5468.0,credit card,Delivered,mobile,2024-04-29,
500731,481,Customer_172,Store_A,Hyderabad,Gujarat,Monitor,Electronics,2,923,1846.0,Credit Card,Delivered,Mobile,2023-02-01,2023-02-06
500732,670,Customer_31,Store_A,Mumbai,West Bengal,Tablet,Electronics,3,2081,6243.0,Debit Card,RETURNED,mobile,2024-04-27,2024-04-29
500733,171,Customer_616,Store_A,Chennai,Karnataka,Speaker,Accessories,4,1403,5612.0,COD,Delivered,Tablet,2023-06-02,
500734,419,Customer_449,Store_A,Kolkata ,Maharashtra,Headphones,Accessories,6,2274,13644.0,credit card,Cancelled,Tablet,2024-01-23,2024-01-25
500735,451,Customer_114,Store_B,Bangalore ,Telangana,Keyboard,Accessories,2,1136,2272.0,Credit Card,RETURNED,Mobile,2023-05-07,2023-05-15
500736,671,Customer_520,Store_B,Chennai,West Bengal,Headphones,Accessories,6,1143,6858.0,credit card,RETURNED,Mobile,2024-07-14,2024-07-15
500737,448,Customer_529,Store_B,Kolkata ,Gujarat,Smartwatch,Wearables,3,1591,4773.0,upi,Cancelled,Tablet,2023-02-15,2023-02-20
500738,281,Customer_521,Store_D,Pune,Delhi,Camera,Electronics,2,902,1804.0,UPI,Cancelled,Tablet,2023-10-18,2023-10-22
500739,541,Customer_252,Store_C,Ahmedabad,Gujarat,Headphones,Accessories,4,155,620.0,Cash,Cancelled,Tablet,2024-03-26,2024-04-04
500740,517,Customer_429,Store_E,Kolkata,Maharashtra,Headphones,Accessories,5,1967,9835.0,UPI,delivered,Mobile,2023-04-23,2023-04-28
500741,367,Customer_432,Store_C,Ahmedabad,Gujarat,Monitor,Electronics,5,2260,11300.0,Debit Card,Returned,Tablet,2023-02-05,2023-02-11
500742,492,Customer_204,Store_A,Bangalore,Telangana,Tablet,Electronics,4,1383,5532.0,credit card,delivered,mobile,2023-01-15,2023-01-23
500743,223,Customer_473,Store_E,Hyderabad,Maharashtra,Tablet,Electronics,2,1721,3442.0,credit card,RETURNED,mobile,2024-03-06,2024-03-13
500744,536,Customer_106,Store_E,Delhi,Delhi,Mouse,Accessories,2,1771,3542.0,UPI,Cancelled,Tablet,2024-04-11,2024-04-21
500745,318,Customer_315,Store_E,Mumbai,Maharashtra,Mouse,Accessories,5,182,910.0,Cash,Delivered,Desktop,2023-01-24,2023-02-02
500746,377,Customer_604,Store_B,Mumbai,Delhi,Keyboard,Accessories,6,1478,8868.0,credit card,Cancelled,Desktop,2024-02-17,
500747,220,Customer_237,Store_B,Ahmedabad ,Delhi,Keyboard,Accessories,2,105,210.0,credit card,Cancelled,mobile,2024-07-20,2024-07-29
500748,502,Customer_453,Store_B,Chennai,Telangana,Phone,Electronics,2,2191,4382.0,Cash,RETURNED,Desktop,2023-12-19,2023-12-28
500749,17,Customer_105,Store_C,Pune,Gujarat,Camera,Electronics,6,1703,10218.0,UPI,delivered,Desktop,2023-09-22,2023-09-30
500750,232,Customer_134,Store_D,Pune,Telangana,Headphones,Accessories,1,1736,1736.0,Debit Card,RETURNED,mobile,2023-10-09,2023-10-13
500751,448,Customer_465,Store_A,Delhi,Maharashtra,Camera,Electronics,1,621,621.0,credit card,delivered,Tablet,2023-06-24,2023-06-27
500752,428,Customer_444,Store_B,Hyderabad,Maharashtra,Laptop,Electronics,5,225,1125.0,UPI,Returned,Desktop,2024-01-12,2024-01-19
500753,562,Customer_447,Store_D,Ahmedabad,Maharashtra,Headphones,Accessories,5,1964,9820.0,UPI,Returned,Tablet,2023-05-09,
500754,513,Customer_22,Store_E,Bangalore,Tamil Nadu,Monitor,Electronics,1,625,625.0,upi,Cancelled,Desktop,2024-03-08,2024-03-13
500755,303,Customer_108,Store_A,Ahmedabad,Delhi,Laptop,Electronics,4,1418,5672.0,credit card,delivered,Mobile,2024-03-06,2024-03-14
500756,698,Customer_620,Store_A,Hyderabad,Gujarat,Tablet,Electronics,5,2447,,Cash,Returned,mobile,2023-08-15,2023-08-25
500757,594,Customer_618,Store_E,Ahmedabad,Tamil Nadu,Mouse,Accessories,6,1243,7458.0,Cash,Returned,mobile,2023-11-27,2023-12-04
500758,20,Customer_580,Store_D,Ahmedabad,Delhi,Phone,Electronics,6,1767,10602.0,COD,Delivered,mobile,2024-08-20,2024-08-26
500759,230,Customer_423,Store_A,Ahmedabad ,Gujarat,Mouse,Accessories,2,800,1600.0,COD,Returned,Desktop,2024-08-02,2024-08-08
500760,367,Customer_293,Store_E,Pune,West Bengal,Laptop,Electronics,3,2251,6753.0,UPI,delivered,Tablet,2023-12-26,2024-01-05
500761,542,Customer_346,Store_E,Hyderabad,Telangana,Laptop,Electronics,2,1861,3722.0,Credit Card,Delivered,Tablet,2023-01-16,2023-01-18
500762,317,Customer_480,Store_A,Hyderabad ,West Bengal,Monitor,Electronics,5,408,2040.0,credit card,RETURNED,Tablet,2023-08-17,2023-08-25
500763,219,Customer_401,Store_D,Pune,Gujarat,Tablet,Electronics,2,2481,4962.0,UPI,delivered,Tablet,2023-04-30,2023-05-10
500764,75,Customer_584,Store_D,Chennai,Karnataka,Headphones,Accessories,3,1173,3519.0,COD,delivered,Tablet,2024-08-30,2024-09-04
500765,695,Customer_305,Store_C,Bangalore,Karnataka,Laptop,Electronics,3,2431,7293.0,UPI,Returned,mobile,2024-03-26,2024-03-31
500766,565,Customer_31,Store_B,Ahmedabad ,West Bengal,Tablet,Electronics,2,1559,,UPI,RETURNED,Mobile,2024-07-09,
500767,482,Customer_377,Store_A,Delhi,Karnataka,Speaker,Accessories,4,935,3740.0,Debit Card,Returned,Tablet,2024-05-18,2024-05-21
500768,99,Customer_532,Store_B,Chennai,Gujarat,Smartwatch,Wearables,5,831,4155.0,Debit Card,RETURNED,mobile,2023-12-10,2023-12-17
500769,433,Customer_361,Store_C,Delhi,Karnataka,Tablet,Electronics,6,1354,8124.0,COD,Delivered,Desktop,2024-01-04,2024-01-08
500770,512,Customer_539,Store_E,Ahmedabad ,West Bengal,Tablet,Electronics,3,1187,3561.0,upi,RETURNED,Tablet,2023-11-01,
500771,42,Customer_559,Store_D,Bangalore,Karnataka,Phone,Electronics,2,922,1844.0,Debit Card,RETURNED,mobile,2023-05-16,
500772,124,Customer_562,Store_C,Mumbai,Maharashtra,Monitor,Electronics,5,141,705.0,Debit Card,Cancelled,Mobile,2024-03-16,2024-03-21
500773,444,Customer_326,Store_B,Kolkata,Karnataka,Smartwatch,Wearables,1,1079,1079.0,Debit Card,Returned,Tablet,2024-01-31,
500774,275,Customer_353,Store_E,Ahmedabad,Karnataka,Laptop,Electronics,5,1152,5760.0,Debit Card,Delivered,Desktop,2024-09-29,2024-10-02
500775,295,Customer_26,Store_D,Pune,West Bengal,Mouse,Accessories,5,287,,Cash,Returned,Tablet,2024-05-29,2024-06-08
500776,600,Customer_491,Store_C,Kolkata,Delhi,Phone,Electronics,6,1078,6468.0,UPI,Cancelled,mobile,2024-04-15,2024-04-24
500777,177,Customer_443,Store_B,Chennai,Karnataka,Keyboard,Accessories,5,1296,6480.0,Credit Card,Returned,Desktop,2023-10-31,2023-11-07
500778,22,Customer_604,Store_A,Hyderabad ,Maharashtra,Laptop,Electronics,1,747,747.0,credit card,RETURNED,mobile,2024-04-27,
500779,88,Customer_340,Store_C,Delhi,Telangana,Monitor,Electronics,3,590,1770.0,Cash,Returned,Tablet,2024-06-22,2024-07-02
500780,89,Customer_413,Store_C,Ahmedabad,Maharashtra,Camera,Electronics,2,146,292.0,Credit Card,Delivered,Desktop,2023-03-22,2023-03-31
500781,550,Customer_523,Store_A,Mumbai,Gujarat,Speaker,Accessories,4,1131,4524.0,COD,Returned,Tablet,2023-07-08,
500782,125,Customer_239,Store_A,Chennai,Delhi,Phone,Electronics,2,1419,,UPI,delivered,Tablet,2023-11-03,2023-11-06
500783,442,Customer_127,Store_C,Chennai,Maharashtra,Camera,Electronics,5,2339,11695.0,Debit Card,Cancelled,Desktop,2024-05-16,2024-05-25
500784,653,Customer_452,Store_D,Mumbai,Maharashtra,Phone,Electronics,1,1253,1253.0,Debit Card,Cancelled,Tablet,2024-06-09,2024-06-18
500785,532,Customer_200,Store_B,Kolkata,Karnataka,Keyboard,Accessories,2,1023,2046.0,upi,Delivered,Desktop,2024-03-13,2024-03-15
500786,683,Customer_560,Store_D,Chennai,Maharashtra,Smartwatch,Wearables,6,2463,14778.0,Debit Card,Delivered,Mobile,2023-01-12,2023-01-19
500787,234,Customer_41,Store_B,Kolkata,Karnataka,Camera,Electronics,3,1831,5493.0,upi,RETURNED,Mobile,2024-06-13,2024-06-21
500788,190,Customer_546,Store_E,Bangalore,Tamil Nadu,Tablet,Electronics,3,1038,3114.0,Cash,RETURNED,mobile,2024-01-21,2024-01-27
500789,294,Customer_543,Store_E,Ahmedabad,Delhi,Smartwatch,Wearables,5,2371,11855.0,Credit Card,Cancelled,mobile,2023-10-20,2023-10-29
500790,542,Customer_508,Store_A,Chennai ,Maharashtra,Monitor,Electronics,1,1409,1409.0,upi,delivered,Desktop,2024-03-14,
500791,213,Customer_116,Store_E,Bangalore,Gujarat,Keyboard,Accessories,2,2444,4888.0,Debit Card,Delivered,Desktop,2024-07-11,2024-07-20
500792,428,Customer_612,Store_D,Ahmedabad,West Bengal,Smartwatch,Wearables,6,929,5574.0,Debit Card,Cancelled,Desktop,2024-10-11,2024-10-15
500793,409,Customer_395,Store_E,Ahmedabad,Gujarat,Monitor,Electronics,2,478,956.0,credit card,Cancelled,mobile,2024-09-12,2024-09-20
500794,109,Customer_488,Store_A,Mumbai,Maharashtra,Camera,Electronics,2,972,1944.0,UPI,Delivered,mobile,2023-06-06,2023-06-10
500795,645,Customer_142,Store_E,Ahmedabad,Maharashtra,Tablet,Electronics,4,372,1488.0,Cash,RETURNED,Tablet,2024-04-04,2024-04-14
500796,120,Customer_13,Store_D,Ahmedabad,Maharashtra,Tablet,Electronics,6,1940,11640.0,Credit Card,RETURNED,mobile,2024-05-11,2024-05-18
